age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, salary-classification, workclass_ ?, workclass_ Federal-gov, workclass_ Local-gov, workclass_ Never-worked, workclass_ Private, workclass_ Self-emp-inc, workclass_ Self-emp-not-inc, workclass_ State-gov, workclass_ Without-pay, marital-status_ Divorced, marital-status_ Married-AF-spouse, marital-status_ Married-civ-spouse, marital-status_ Married-spouse-absent, marital-status_ Never-married, marital-status_ Separated, marital-status_ Widowed, occupation_ HighSalary, occupation_ LowSalary, occupation_ MediumSalary, relationship_ Husband, relationship_ Not-in-family, relationship_ Other-relative, relationship_ Own-child, relationship_ Unmarried, relationship_ Wife, race_ Amer-Indian-Eskimo, race_ Asian-Pac-Islander, race_ Black, race_ Other, race_ White, sex_ Female, sex_ Male, native-country_ Other, native-country_ United-States
0.008186174177672428,0.01250670565562091,0.010555149265588717,0.0,0.0,0.00926906594386019,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0038075228733360127,0.016060319727168967,0.007539392332563369,0.0,0.0,0.004634532971930095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.008186174177672428,0.004637021100386107,0.0067854530993070325,0.0,0.0,0.005561439566316113,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.007043917315671624,0.0021874063417281738,0.0067854530993070325,0.0,0.0,0.0037076263775440758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0.007615045746672025,0.003071465610216483,0.01206302773210139,0.0,0.0,0.00834215934947417,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0.006472788884671222,0.0038985890196415103,0.00980121003233238,0.0,0.0,0.008712921987228579,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.006472788884671222,0.008619424328800977,0.007539392332563369,0.0,0.0,0.006488346160702133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0.013707082344009646,0.004769281366903033,0.0030157569330253476,0.0,0.0,0.0011122879132632226,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.004759403591670016,0.007981533171770284,0.00980121003233238,0.0,0.0,0.007971396711719763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
0.004759403591670016,0.0074402089888995875,0.00980121003233238,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.00856692646500603,0.015636552197465733,0.0067854530993070325,0.007466325258383184,0.0,0.01668431869894834,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.004188275160669614,0.008541354283473723,0.0067854530993070325,0.0,0.0,0.0037076263775440758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.0043786513043364145,0.0048571056520444284,0.0067854530993070325,0.0,0.0,0.010010591219369005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.010280311758007234,0.0035951960346076,0.0067854530993070325,0.0,0.0,0.006488346160702133,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.006092036597337621,0.003948010501366491,0.007539392332563369,0.0,0.0,0.011122879132632227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.008757302608672829,0.0038454826028756317,0.007539392332563369,0.007865320442100565,0.0,0.007044490117333744,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.010661064045340835,0.0067431059835156475,0.005277574632794359,0.0,0.0,0.00926906594386019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0.004569027448003215,0.006801739802842872,0.00980121003233238,0.0,0.0,0.00926906594386019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0043786513043364145,0.00932505326231876,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.004949779735336816,0.0015646884466305896,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0.012374449338342041,0.006930784782902545,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.006853541172004823,0.014583708453378658,0.00980121003233238,0.0,0.0,0.0074152527550881515,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.004188275160669614,0.008975562462459502,0.0022618176997690107,0.0,0.0,0.00926906594386019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
0.003236394442335611,0.009733647530088888,0.004523635399538021,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0038075228733360127,0.0093029797788875,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.012374449338342041,0.0049271194178214855,0.010555149265588717,0.0,0.0,0.00926906594386019,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.008376550321339228,0.004345224822686787,0.008293331565819706,0.0,0.0,0.00834215934947417,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.006853541172004823,0.016810745910203546,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.005520908166337218,0.0037439662551803127,0.005277574632794359,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0038075228733360127,0.004998903397490737,0.007539392332563369,0.0,0.0,0.005932202204070521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.005330532022670417,0.008772746527953623,0.008293331565819706,0.0,0.0,0.006673727479579336,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.007424669603005225,0.010484290474008224,0.0030157569330253476,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0.010280311758007234,0.006729413920961724,0.007539392332563369,0.003998136353762878,0.0,0.00926906594386019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.009899559470673632,0.007263729501891889,0.005277574632794359,0.0,0.0,0.003336863739789668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0.010661064045340835,0.004765704812304515,0.0067854530993070325,0.0,0.0,0.00926906594386019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.0034267705860024115,0.0019667437610438295,0.007539392332563369,0.0,0.0,0.0037076263775440758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.007424669603005225,0.010123275220442629,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.003997899017002813,0.007745552821896326,0.007539392332563369,0.0,0.03269245816044725,0.0044491516530528906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0.004188275160669614,0.00195677276034493,0.0067854530993070325,0.014408841455065602,0.0,0.011122879132632227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.007234293459338424,0.00792788485279251,0.0037696961662816845,0.0,0.0,0.010010591219369005,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
0.003997899017002813,0.0039984074070728865,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0.01199369705100844,0.005273972960249513,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.006472788884671222,0.013803260887805003,0.00980121003233238,0.0031745693719872595,0.0,0.00926906594386019,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.007995798034005627,0.00616760583448133,0.0067854530993070325,0.005297428362278449,0.0,0.00926906594386019,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.006282412741004421,0.00974358240397366,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0057112843100040195,0.003653685346678319,0.00980121003233238,0.0,0.0,0.00926906594386019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.007424669603005225,0.004278462470181111,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.004949779735336816,0.0011274456152581894,0.010555149265588717,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.006282412741004421,0.010165507466156446,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0.00894767875233963,0.006206839554622653,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.007805421890338826,0.003970770394266154,0.00980121003233238,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
0.007805421890338826,0.016090232729265668,0.009047270799076043,0.01537052215428185,0.0,0.011122879132632227,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.003617146729669212,0.003809933817775207,0.007539392332563369,0.0,0.0,0.0037076263775440758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.008757302608672829,0.0061537692646709006,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.008186174177672428,0.0037068278902583243,0.0067854530993070325,0.0,0.0,0.008898303306105781,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.010470687901674035,0.011701005446972865,0.007539392332563369,0.01537052215428185,0.0,0.00834215934947417,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.008757302608672829,0.006344663350515052,0.008293331565819706,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0057112843100040195,0.008296017088741016,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0.003997899017002813,0.014051379847225447,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.008757302608672829,0.009719341311694813,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0.003236394442335611,0.005973966110763569,0.004523635399538021,0.0,0.0,0.0074152527550881515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.007805421890338826,0.002709944581253118,0.0067854530993070325,0.0,0.0,0.00926906594386019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.013135953913009243,0.0062997577205558776,0.0067854530993070325,0.0,0.0,0.005561439566316113,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.009518807183340031,0.011288798497790095,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0038075228733360127,0.002603117591881211,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.00856692646500603,0.002420532673286143,0.007539392332563369,0.0,0.0,0.00926906594386019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0043786513043364145,0.007721528490502239,0.00980121003233238,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.004569027448003215,0.0030036194532870137,0.007539392332563369,0.0,0.03563686897675715,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.008376550321339228,0.008088107273443307,0.0067854530993070325,0.10230543429885722,0.0,0.00926906594386019,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0.00590166045367082,0.0041094973605117135,0.007539392332563369,0.0,0.0,0.00926906594386019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.008186174177672428,0.0061589715259051095,0.0067854530993070325,0.0,0.0,0.008156778030596966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.0038075228733360127,0.008839834021786437,0.005277574632794359,0.0,0.0,0.0018538131887720379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0.010470687901674035,0.00580308627994547,0.0067854530993070325,0.0,0.0,0.010381353857123412,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.004569027448003215,0.008263069434257694,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.007805421890338826,0.0013884979741359026,0.010555149265588717,0.007865320442100565,0.0,0.0018538131887720379,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.011232192476341238,0.010583205691086438,0.00980121003233238,0.0,0.0,0.004634532971930095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.009328431039673232,0.002797768866394513,0.0030157569330253476,0.0,0.0,0.0037076263775440758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0.006282412741004421,0.006373131280046693,0.010555149265588717,0.005297428362278449,0.0,0.0018538131887720379,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.011232192476341238,0.0035759765694923294,0.00980121003233238,0.0,0.0,0.0074152527550881515,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0.006472788884671222,0.007180240434445668,0.010555149265588717,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0038075228733360127,0.017315437503550024,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.004759403591670016,0.008497676965194847,0.00980121003233238,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0.009328431039673232,0.005956480732726368,0.004523635399538021,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.011232192476341238,0.009829636475222859,0.0067854530993070325,0.0,0.0,0.0074152527550881515,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0038075228733360127,0.0061306842304441,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.009709183327006833,0.006855496502263027,0.007539392332563369,0.0,0.0,0.003336863739789668,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.006282412741004421,0.007304516675040649,0.007539392332563369,0.0,0.0,0.006488346160702133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.004188275160669614,0.007668313693293981,0.007539392332563369,0.0,0.0,0.007229871436210948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.011041816332674436,0.010894691082484673,0.0037696961662816845,0.0,0.0,0.0074152527550881515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.009899559470673632,0.0056080737372909036,0.0067854530993070325,0.0,0.0,0.005190676928561706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0.006853541172004823,0.0027393518079520465,0.004523635399538021,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.007805421890338826,0.0072802755827618025,0.0067854530993070325,0.0,0.0,0.0074152527550881515,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.005330532022670417,0.005572055303606835,0.0067854530993070325,0.002656898697728299,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0.003617146729669212,0.010448850069350177,0.007539392332563369,0.0,0.0,0.0029661011020352605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.0034267705860024115,0.007855378336840729,0.0067854530993070325,0.0,0.0,0.005190676928561706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
0.0034267705860024115,0.006467422264916723,0.0067854530993070325,0.0,0.0,0.008898303306105781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
0.005330532022670417,0.005405438436855657,0.007539392332563369,0.0,0.0,0.0074152527550881515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.005520908166337218,0.012184346093170614,0.008293331565819706,0.0,0.0,0.0074152527550881515,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
